user_id,avg_days_between_orders,customer_segment,discount_percent
22690,16.923076923076923,Loyal Shopper,5
22691,21.5,Loyal Shopper,5
22692,10.666666666666666,Regular Shopper,10
22693,19.0,Loyal Shopper,5
22694,16.0,Regular Shopper,10
22695,6.084745762711864,Occasional Shopper,15
22696,24.5,Inactive User,20
22697,8.11111111111111,Occasional Shopper,15
22698,8.533333333333333,Occasional Shopper,15
22699,2.5588235294117645,Occasional Shopper,15
22700,14.294117647058824,Regular Shopper,10
22701,12.058823529411764,Regular Shopper,10
22702,13.153846153846153,Regular Shopper,10
22703,10.407407407407407,Regular Shopper,10
22704,12.884615384615385,Regular Shopper,10
22705,14.0,Regular Shopper,10
22706,10.93939393939394,Regular Shopper,10
22707,10.2,Occasional Shopper,15
22708,21.166666666666668,Loyal Shopper,5
22709,8.096774193548388,Occasional Shopper,15
22710,14.8,Regular Shopper,10
22711,12.333333333333334,Regular Shopper,10
22712,23.2,Inactive User,20
22713,16.363636363636363,Regular Shopper,10
22714,20.7,Loyal Shopper,5
22715,25.8,Inactive User,20
22716,16.666666666666668,Loyal Shopper,5
22717,16.166666666666668,Regular Shopper,10
22718,25.0,Inactive User,20
22719,21.2,Loyal Shopper,5
22720,20.2,Loyal Shopper,5
22721,19.0,Loyal Shopper,5
22722,9.4,Occasional Shopper,15
22723,6.534883720930233,Occasional Shopper,15
22724,21.666666666666668,Loyal Shopper,5
22725,13.0,Regular Shopper,10
22726,21.5,Loyal Shopper,5
22727,9.128205128205128,Occasional Shopper,15
22728,13.954545454545455,Regular Shopper,10
22729,20.8,Loyal Shopper,5
22730,23.166666666666668,Inactive User,20
22731,12.5,Regular Shopper,10
22732,20.285714285714285,Loyal Shopper,5
22733,15.38888888888889,Regular Shopper,10
22734,15.0,Regular Shopper,10
22735,10.733333333333333,Regular Shopper,10
22736,13.5625,Regular Shopper,10
22737,26.8,Inactive User,20
22738,16.875,Loyal Shopper,5
22739,11.285714285714286,Regular Shopper,10
22740,7.133333333333334,Occasional Shopper,15
22741,30.0,Inactive User,20
22742,8.044444444444444,Occasional Shopper,15
22743,17.0,Loyal Shopper,5
22744,18.75,Loyal Shopper,5
22745,13.125,Regular Shopper,10
22746,23.857142857142858,Inactive User,20
22747,15.521739130434783,Regular Shopper,10
22748,26.125,Inactive User,20
22749,14.6,Regular Shopper,10
22750,21.0,Loyal Shopper,5
22751,15.166666666666666,Regular Shopper,10
22752,4.75,Occasional Shopper,15
22753,19.22222222222222,Loyal Shopper,5
22754,16.823529411764707,Loyal Shopper,5
22755,9.0,Occasional Shopper,15
22756,10.703703703703704,Regular Shopper,10
22757,15.533333333333333,Regular Shopper,10
22758,11.34375,Regular Shopper,10
22759,13.125,Regular Shopper,10
22760,8.594594594594595,Occasional Shopper,15
22761,7.0,Occasional Shopper,15
22762,9.625,Occasional Shopper,15
22763,17.727272727272727,Loyal Shopper,5
22764,13.666666666666666,Regular Shopper,10
22765,20.714285714285715,Loyal Shopper,5
22766,19.666666666666668,Loyal Shopper,5
22767,3.474747474747475,Occasional Shopper,15
22768,23.6,Inactive User,20
22769,15.333333333333334,Regular Shopper,10
22770,8.0,Occasional Shopper,15
22771,17.666666666666668,Loyal Shopper,5
22772,28.75,Inactive User,20
22773,12.166666666666666,Regular Shopper,10
22774,17.3,Loyal Shopper,5
22775,5.454545454545454,Occasional Shopper,15
22776,15.785714285714286,Regular Shopper,10
22777,21.5,Loyal Shopper,5
22778,7.16,Occasional Shopper,15
22779,12.666666666666666,Regular Shopper,10
22780,9.571428571428571,Occasional Shopper,15
22781,15.818181818181818,Regular Shopper,10
22782,18.9375,Loyal Shopper,5
22783,14.846153846153847,Regular Shopper,10
22784,10.4,Regular Shopper,10
22785,14.333333333333334,Regular Shopper,10
22786,18.615384615384617,Loyal Shopper,5
22787,22.153846153846153,Loyal Shopper,5
22788,11.8,Regular Shopper,10
22789,12.0,Regular Shopper,10
22790,6.75,Occasional Shopper,15
22791,23.818181818181817,Inactive User,20
22792,8.0,Occasional Shopper,15
22793,16.7,Loyal Shopper,5
22794,9.76923076923077,Occasional Shopper,15
22795,8.022727272727273,Occasional Shopper,15
22796,12.0,Regular Shopper,10
22797,15.571428571428571,Regular Shopper,10
22798,10.76,Regular Shopper,10
22799,20.0,Loyal Shopper,5
22800,6.416666666666667,Occasional Shopper,15
22801,8.18918918918919,Occasional Shopper,15
22802,2.6666666666666665,Occasional Shopper,15
22803,26.5,Inactive User,20
22804,25.875,Inactive User,20
22805,22.714285714285715,Loyal Shopper,5
22806,30.0,Inactive User,20
22807,12.5,Regular Shopper,10
22808,17.8,Loyal Shopper,5
22809,13.4,Regular Shopper,10
22810,16.333333333333332,Regular Shopper,10
22811,30.0,Inactive User,20
22812,13.7,Regular Shopper,10
22813,16.352941176470587,Regular Shopper,10
22814,23.833333333333332,Inactive User,20
22815,10.0,Occasional Shopper,15
22816,25.75,Inactive User,20
22817,6.7727272727272725,Occasional Shopper,15
22818,21.0,Loyal Shopper,5
22819,11.25,Regular Shopper,10
22820,14.764705882352942,Regular Shopper,10
22821,20.25,Loyal Shopper,5
22822,22.666666666666668,Loyal Shopper,5
22823,12.91304347826087,Regular Shopper,10
22824,4.232558139534884,Occasional Shopper,15
22825,15.75,Regular Shopper,10
22826,15.157894736842104,Regular Shopper,10
22827,14.466666666666667,Regular Shopper,10
22828,5.0,Occasional Shopper,15
22829,10.89655172413793,Regular Shopper,10
22830,20.333333333333332,Loyal Shopper,5
22831,8.866666666666667,Occasional Shopper,15
22832,8.384615384615385,Occasional Shopper,15
22833,27.25,Inactive User,20
22834,8.88,Occasional Shopper,15
22835,5.53030303030303,Occasional Shopper,15
22836,6.101694915254237,Occasional Shopper,15
22837,27.75,Inactive User,20
22838,6.857142857142857,Occasional Shopper,15
22839,26.0,Inactive User,20
22840,6.75,Occasional Shopper,15
22841,21.285714285714285,Loyal Shopper,5
22842,6.527272727272727,Occasional Shopper,15
22843,17.25,Loyal Shopper,5
22844,15.0,Regular Shopper,10
22845,9.8,Occasional Shopper,15
22846,30.0,Inactive User,20
22847,19.9375,Loyal Shopper,5
22848,9.416666666666666,Occasional Shopper,15
22849,23.2,Inactive User,20
22850,25.0,Inactive User,20
22851,18.0,Loyal Shopper,5
22852,20.857142857142858,Loyal Shopper,5
22853,11.6,Regular Shopper,10
22854,18.0,Loyal Shopper,5
22855,12.416666666666666,Regular Shopper,10
22856,12.11111111111111,Regular Shopper,10
22857,10.25,Regular Shopper,10
22858,15.454545454545455,Regular Shopper,10
22859,28.0,Inactive User,20
22860,11.65,Regular Shopper,10
22861,18.444444444444443,Loyal Shopper,5
22862,23.0,Loyal Shopper,5
22863,15.333333333333334,Regular Shopper,10
22864,30.0,Inactive User,20
22865,17.42105263157895,Loyal Shopper,5
22866,5.6,Occasional Shopper,15
22867,9.294117647058824,Occasional Shopper,15
22868,19.5,Loyal Shopper,5
22869,11.625,Regular Shopper,10
22870,7.0,Occasional Shopper,15
22871,21.6,Loyal Shopper,5
22872,21.0,Loyal Shopper,5
22873,14.333333333333334,Regular Shopper,10
22874,17.666666666666668,Loyal Shopper,5
22875,8.595238095238095,Occasional Shopper,15
22876,7.804347826086956,Occasional Shopper,15
22877,23.6,Inactive User,20
22878,19.5,Loyal Shopper,5
22879,8.0,Occasional Shopper,15
22880,7.019230769230769,Occasional Shopper,15
22881,13.277777777777779,Regular Shopper,10
22882,22.6,Loyal Shopper,5
22883,8.285714285714286,Occasional Shopper,15
22884,26.5,Inactive User,20
22885,15.133333333333333,Regular Shopper,10
22886,26.2,Inactive User,20
22887,20.8,Loyal Shopper,5
22888,29.666666666666668,Inactive User,20
22889,16.11111111111111,Regular Shopper,10
22890,19.333333333333332,Loyal Shopper,5
22891,10.95,Regular Shopper,10
22892,12.333333333333334,Regular Shopper,10
22893,13.928571428571429,Regular Shopper,10
22894,13.791666666666666,Regular Shopper,10
22895,9.625,Occasional Shopper,15
22896,16.214285714285715,Regular Shopper,10
22897,10.4,Regular Shopper,10
22898,15.666666666666666,Regular Shopper,10
22899,15.8,Regular Shopper,10
22900,17.727272727272727,Loyal Shopper,5
22901,7.636363636363637,Occasional Shopper,15
22902,30.0,Inactive User,20
22903,15.347826086956522,Regular Shopper,10
22904,11.8,Regular Shopper,10
22905,12.5,Regular Shopper,10
22906,12.545454545454545,Regular Shopper,10
22907,23.5,Inactive User,20
22908,22.125,Loyal Shopper,5
22909,6.73469387755102,Occasional Shopper,15
22910,24.333333333333332,Inactive User,20
22911,3.5555555555555554,Occasional Shopper,15
22912,7.6875,Occasional Shopper,15
22913,4.385542168674699,Occasional Shopper,15
22914,5.260869565217392,Occasional Shopper,15
22915,11.2,Regular Shopper,10
22916,16.692307692307693,Loyal Shopper,5
22917,9.206896551724139,Occasional Shopper,15
22918,21.4,Loyal Shopper,5
22919,22.11111111111111,Loyal Shopper,5
22920,9.2,Occasional Shopper,15
22921,13.615384615384615,Regular Shopper,10
22922,11.1875,Regular Shopper,10
22923,14.705882352941176,Regular Shopper,10
22924,11.6,Regular Shopper,10
22925,19.285714285714285,Loyal Shopper,5
22926,18.2,Loyal Shopper,5
22927,9.411764705882353,Occasional Shopper,15
22928,21.714285714285715,Loyal Shopper,5
22929,3.4831460674157304,Occasional Shopper,15
22930,12.5,Regular Shopper,10
22931,11.307692307692308,Regular Shopper,10
22932,14.384615384615385,Regular Shopper,10
22933,15.666666666666666,Regular Shopper,10
22934,23.0,Loyal Shopper,5
22935,23.75,Inactive User,20
22936,17.5,Loyal Shopper,5
22937,20.90909090909091,Loyal Shopper,5
22938,8.666666666666666,Occasional Shopper,15
22939,26.0,Inactive User,20
22940,9.28,Occasional Shopper,15
22941,8.5,Occasional Shopper,15
22942,10.833333333333334,Regular Shopper,10
22943,24.5,Inactive User,20
22944,22.0,Loyal Shopper,5
22945,25.0,Inactive User,20
22946,13.666666666666666,Regular Shopper,10
22947,25.75,Inactive User,20
22948,4.4875,Occasional Shopper,15
22949,20.833333333333332,Loyal Shopper,5
22950,16.41176470588235,Regular Shopper,10
22951,25.166666666666668,Inactive User,20
22952,8.333333333333334,Occasional Shopper,15
22953,9.6,Occasional Shopper,15
22954,21.444444444444443,Loyal Shopper,5
22955,8.837837837837839,Occasional Shopper,15
22956,16.833333333333332,Loyal Shopper,5
22957,24.333333333333332,Inactive User,20
22958,14.384615384615385,Regular Shopper,10
22959,15.238095238095237,Regular Shopper,10
22960,6.7,Occasional Shopper,15
22961,12.333333333333334,Regular Shopper,10
22962,9.217391304347826,Occasional Shopper,15
22963,4.802631578947368,Occasional Shopper,15
22964,11.67741935483871,Regular Shopper,10
22965,25.571428571428573,Inactive User,20
22966,15.473684210526315,Regular Shopper,10
22967,12.066666666666666,Regular Shopper,10
22968,27.25,Inactive User,20
22969,21.46153846153846,Loyal Shopper,5
22970,12.0,Regular Shopper,10
22971,11.375,Regular Shopper,10
22972,7.0625,Occasional Shopper,15
22973,27.666666666666668,Inactive User,20
22974,20.5,Loyal Shopper,5
22975,24.25,Inactive User,20
22976,27.333333333333332,Inactive User,20
22977,10.733333333333333,Regular Shopper,10
22978,24.666666666666668,Inactive User,20
22979,18.75,Loyal Shopper,5
22980,16.833333333333332,Loyal Shopper,5
22981,19.625,Loyal Shopper,5
22982,25.333333333333332,Inactive User,20
22983,5.966666666666667,Occasional Shopper,15
22984,17.4,Loyal Shopper,5
22985,6.818181818181818,Occasional Shopper,15
22986,3.7628865979381443,Occasional Shopper,15
22987,10.166666666666666,Occasional Shopper,15
22988,28.8,Inactive User,20
22989,9.81081081081081,Occasional Shopper,15
22990,29.4,Inactive User,20
22991,30.0,Inactive User,20
22992,12.375,Regular Shopper,10
22993,7.815789473684211,Occasional Shopper,15
22994,26.4,Inactive User,20
22995,13.294117647058824,Regular Shopper,10
22996,8.642857142857142,Occasional Shopper,15
22997,17.5,Loyal Shopper,5
22998,6.916666666666667,Occasional Shopper,15
22999,23.363636363636363,Inactive User,20
23000,10.0,Occasional Shopper,15
23001,5.333333333333333,Occasional Shopper,15
23002,29.0,Inactive User,20
23003,16.333333333333332,Regular Shopper,10
23004,14.6,Regular Shopper,10
23005,6.811320754716981,Occasional Shopper,15
23006,19.625,Loyal Shopper,5
23007,6.066666666666666,Occasional Shopper,15
23008,12.0,Regular Shopper,10
23009,25.333333333333332,Inactive User,20
23010,10.1875,Occasional Shopper,15
23011,6.08,Occasional Shopper,15
23012,10.875,Regular Shopper,10
23013,2.75,Occasional Shopper,15
23014,26.75,Inactive User,20
23015,13.307692307692308,Regular Shopper,10
23016,7.166666666666667,Occasional Shopper,15
23017,8.78048780487805,Occasional Shopper,15
23018,21.2,Loyal Shopper,5
23019,13.777777777777779,Regular Shopper,10
23020,27.2,Inactive User,20
23021,24.5,Inactive User,20
23022,14.571428571428571,Regular Shopper,10
23023,4.309523809523809,Occasional Shopper,15
23024,25.5,Inactive User,20
23025,8.666666666666666,Occasional Shopper,15
23026,20.333333333333332,Loyal Shopper,5
23027,13.142857142857142,Regular Shopper,10
23028,25.428571428571427,Inactive User,20
23029,4.265060240963855,Occasional Shopper,15
23030,16.181818181818183,Regular Shopper,10
23031,21.642857142857142,Loyal Shopper,5
23032,24.25,Inactive User,20
23033,15.043478260869565,Regular Shopper,10
23034,6.904761904761905,Occasional Shopper,15
23035,23.75,Inactive User,20
23036,8.324324324324325,Occasional Shopper,15
23037,12.833333333333334,Regular Shopper,10
23038,14.857142857142858,Regular Shopper,10
23039,10.264705882352942,Regular Shopper,10
23040,6.866666666666666,Occasional Shopper,15
23041,23.5,Inactive User,20
23042,5.1875,Occasional Shopper,15
23043,24.75,Inactive User,20
23044,13.2,Regular Shopper,10
23045,12.607142857142858,Regular Shopper,10
23046,18.22222222222222,Loyal Shopper,5
23047,16.933333333333334,Loyal Shopper,5
23048,5.476923076923077,Occasional Shopper,15
23049,10.363636363636363,Regular Shopper,10
23050,18.25,Loyal Shopper,5
23051,23.166666666666668,Inactive User,20
23052,7.604166666666667,Occasional Shopper,15
23053,10.2,Occasional Shopper,15
23054,14.733333333333333,Regular Shopper,10
23055,22.09090909090909,Loyal Shopper,5
23056,6.169491525423729,Occasional Shopper,15
23057,14.0,Regular Shopper,10
23058,14.8,Regular Shopper,10
23059,5.0,Occasional Shopper,15
23060,15.681818181818182,Regular Shopper,10
23061,10.129032258064516,Occasional Shopper,15
23062,12.75,Regular Shopper,10
23063,22.0,Loyal Shopper,5
23064,21.1,Loyal Shopper,5
23065,8.0,Occasional Shopper,15
23066,12.666666666666666,Regular Shopper,10
23067,20.5,Loyal Shopper,5
23068,24.166666666666668,Inactive User,20
23069,17.1,Loyal Shopper,5
23070,30.0,Inactive User,20
23071,7.0,Occasional Shopper,15
23072,6.0,Occasional Shopper,15
23073,3.4,Occasional Shopper,15
23074,11.4,Regular Shopper,10
23075,19.285714285714285,Loyal Shopper,5
23076,11.258064516129032,Regular Shopper,10
23077,11.75,Regular Shopper,10
23078,15.2,Regular Shopper,10
23079,30.0,Inactive User,20
23080,12.333333333333334,Regular Shopper,10
23081,29.333333333333332,Inactive User,20
23082,16.25,Regular Shopper,10
23083,23.25,Inactive User,20
23084,14.285714285714286,Regular Shopper,10
23085,12.666666666666666,Regular Shopper,10
23086,27.4,Inactive User,20
23087,4.7894736842105265,Occasional Shopper,15
23088,16.454545454545453,Regular Shopper,10
23089,15.058823529411764,Regular Shopper,10
23090,18.8,Loyal Shopper,5
23091,11.894736842105264,Regular Shopper,10
23092,7.02,Occasional Shopper,15
23093,17.25,Loyal Shopper,5
23094,15.0,Regular Shopper,10
23095,22.7,Loyal Shopper,5
23096,4.590909090909091,Occasional Shopper,15
23097,7.0,Occasional Shopper,15
23098,22.0,Loyal Shopper,5
23099,11.642857142857142,Regular Shopper,10
23100,19.8,Loyal Shopper,5
23101,6.083333333333333,Occasional Shopper,15
23102,30.0,Inactive User,20
23103,29.333333333333332,Inactive User,20
23104,16.333333333333332,Regular Shopper,10
23105,11.6,Regular Shopper,10
23106,14.954545454545455,Regular Shopper,10
23107,8.465116279069768,Occasional Shopper,15
23108,18.818181818181817,Loyal Shopper,5
23109,11.833333333333334,Regular Shopper,10
23110,20.2,Loyal Shopper,5
23111,15.833333333333334,Regular Shopper,10
23112,7.285714285714286,Occasional Shopper,15
23113,25.0,Inactive User,20
23114,12.0,Regular Shopper,10
23115,15.0,Regular Shopper,10
23116,14.0,Regular Shopper,10
23117,7.966666666666667,Occasional Shopper,15
23118,28.0,Inactive User,20
23119,22.25,Loyal Shopper,5
23120,7.428571428571429,Occasional Shopper,15
23121,9.083333333333334,Occasional Shopper,15
23122,16.666666666666668,Loyal Shopper,5
23123,16.666666666666668,Loyal Shopper,5
23124,12.785714285714286,Regular Shopper,10
23125,15.333333333333334,Regular Shopper,10
23126,16.666666666666668,Loyal Shopper,5
23127,15.636363636363637,Regular Shopper,10
23128,21.333333333333332,Loyal Shopper,5
23129,8.71875,Occasional Shopper,15
23130,22.666666666666668,Loyal Shopper,5
23131,26.285714285714285,Inactive User,20
23132,25.833333333333332,Inactive User,20
23133,23.555555555555557,Inactive User,20
23134,30.0,Inactive User,20
23135,17.75,Loyal Shopper,5
23136,12.25,Regular Shopper,10
23137,7.468085106382978,Occasional Shopper,15
23138,16.923076923076923,Loyal Shopper,5
23139,11.625,Regular Shopper,10
23140,4.372881355932203,Occasional Shopper,15
23141,13.25,Regular Shopper,10
23142,9.615384615384615,Occasional Shopper,15
23143,17.529411764705884,Loyal Shopper,5
23144,10.473684210526315,Regular Shopper,10
23145,9.571428571428571,Occasional Shopper,15
23146,20.857142857142858,Loyal Shopper,5
23147,26.333333333333332,Inactive User,20
23148,9.857142857142858,Occasional Shopper,15
23149,20.454545454545453,Loyal Shopper,5
23150,11.75,Regular Shopper,10
23151,18.5,Loyal Shopper,5
23152,11.5,Regular Shopper,10
23153,6.392857142857143,Occasional Shopper,15
23154,16.045454545454547,Regular Shopper,10
23155,14.333333333333334,Regular Shopper,10
23156,20.0,Loyal Shopper,5
23157,23.75,Inactive User,20
23158,15.5,Regular Shopper,10
23159,27.11111111111111,Inactive User,20
23160,13.333333333333334,Regular Shopper,10
23161,4.375,Occasional Shopper,15
23162,22.875,Loyal Shopper,5
23163,11.75,Regular Shopper,10
23164,8.4,Occasional Shopper,15
23165,13.9,Regular Shopper,10
23166,21.5,Loyal Shopper,5
23167,9.2,Occasional Shopper,15
23168,13.25,Regular Shopper,10
23169,14.166666666666666,Regular Shopper,10
23170,3.1515151515151514,Occasional Shopper,15
23171,19.0,Loyal Shopper,5
23172,22.846153846153847,Loyal Shopper,5
23173,19.0,Loyal Shopper,5
23174,12.222222222222221,Regular Shopper,10
23175,30.0,Inactive User,20
23176,9.46875,Occasional Shopper,15
23177,27.833333333333332,Inactive User,20
23178,18.77777777777778,Loyal Shopper,5
23179,6.481481481481482,Occasional Shopper,15
23180,10.5,Regular Shopper,10
23181,21.7,Loyal Shopper,5
23182,8.833333333333334,Occasional Shopper,15
23183,18.22222222222222,Loyal Shopper,5
23184,11.75,Regular Shopper,10
23185,10.029411764705882,Occasional Shopper,15
23186,14.714285714285714,Regular Shopper,10
23187,18.333333333333332,Loyal Shopper,5
23188,15.916666666666666,Regular Shopper,10
23189,9.538461538461538,Occasional Shopper,15
23190,5.703125,Occasional Shopper,15
23191,21.77777777777778,Loyal Shopper,5
23192,22.0,Loyal Shopper,5
23193,13.066666666666666,Regular Shopper,10
23194,19.0,Loyal Shopper,5
23195,18.666666666666668,Loyal Shopper,5
23196,22.666666666666668,Loyal Shopper,5
23197,25.0,Inactive User,20
23198,13.35,Regular Shopper,10
23199,6.833333333333333,Occasional Shopper,15
23200,18.666666666666668,Loyal Shopper,5
23201,12.92,Regular Shopper,10
23202,5.553846153846154,Occasional Shopper,15
23203,12.8,Regular Shopper,10
23204,7.222222222222222,Occasional Shopper,15
23205,5.854838709677419,Occasional Shopper,15
23206,22.363636363636363,Loyal Shopper,5
23207,10.575757575757576,Regular Shopper,10
23208,10.9,Regular Shopper,10
23209,17.4,Loyal Shopper,5
23210,7.666666666666667,Occasional Shopper,15
23211,7.891304347826087,Occasional Shopper,15
23212,13.0,Regular Shopper,10
23213,16.0,Regular Shopper,10
23214,23.083333333333332,Inactive User,20
23215,12.636363636363637,Regular Shopper,10
23216,6.685185185185185,Occasional Shopper,15
23217,12.214285714285714,Regular Shopper,10
23218,19.375,Loyal Shopper,5
23219,8.037037037037036,Occasional Shopper,15
23220,12.9,Regular Shopper,10
23221,18.333333333333332,Loyal Shopper,5
23222,21.545454545454547,Loyal Shopper,5
23223,10.818181818181818,Regular Shopper,10
23224,5.4,Occasional Shopper,15
23225,21.75,Loyal Shopper,5
23226,15.666666666666666,Regular Shopper,10
23227,6.722222222222222,Occasional Shopper,15
23228,12.727272727272727,Regular Shopper,10
23229,11.333333333333334,Regular Shopper,10
23230,13.5,Regular Shopper,10
23231,12.727272727272727,Regular Shopper,10
23232,30.0,Inactive User,20
23233,17.933333333333334,Loyal Shopper,5
23234,21.0,Loyal Shopper,5
23235,13.75,Regular Shopper,10
23236,17.846153846153847,Loyal Shopper,5
23237,18.75,Loyal Shopper,5
23238,21.666666666666668,Loyal Shopper,5
23239,21.09090909090909,Loyal Shopper,5
23240,8.88888888888889,Occasional Shopper,15
23241,8.75609756097561,Occasional Shopper,15
23242,11.142857142857142,Regular Shopper,10
23243,22.1,Loyal Shopper,5
23244,11.222222222222221,Regular Shopper,10
23245,7.3076923076923075,Occasional Shopper,15
23246,13.869565217391305,Regular Shopper,10
23247,19.2,Loyal Shopper,5
23248,17.647058823529413,Loyal Shopper,5
23249,5.25,Occasional Shopper,15
23250,15.25,Regular Shopper,10
23251,19.0,Loyal Shopper,5
23252,22.666666666666668,Loyal Shopper,5
23253,22.0,Loyal Shopper,5
23254,8.52,Occasional Shopper,15
23255,27.0,Inactive User,20
23256,15.214285714285714,Regular Shopper,10
23257,19.166666666666668,Loyal Shopper,5
23258,12.0,Regular Shopper,10
23259,22.857142857142858,Loyal Shopper,5
23260,30.0,Inactive User,20
23261,20.0,Loyal Shopper,5
23262,8.833333333333334,Occasional Shopper,15
23263,4.904761904761905,Occasional Shopper,15
23264,7.702127659574468,Occasional Shopper,15
23265,16.470588235294116,Regular Shopper,10
23266,5.5576923076923075,Occasional Shopper,15
23267,16.0,Regular Shopper,10
23268,22.25,Loyal Shopper,5
23269,24.0,Inactive User,20
23270,22.2,Loyal Shopper,5
23271,15.545454545454545,Regular Shopper,10
23272,8.25,Occasional Shopper,15
23273,15.777777777777779,Regular Shopper,10
23274,15.727272727272727,Regular Shopper,10
23275,7.962962962962963,Occasional Shopper,15
23276,23.3,Inactive User,20
23277,17.833333333333332,Loyal Shopper,5
23278,10.588235294117647,Regular Shopper,10
23279,11.5,Regular Shopper,10
23280,7.782608695652174,Occasional Shopper,15
23281,14.0,Regular Shopper,10
23282,16.8,Loyal Shopper,5
23283,12.0,Regular Shopper,10
23284,20.555555555555557,Loyal Shopper,5
23285,13.6,Regular Shopper,10
23286,23.0,Loyal Shopper,5
23287,21.714285714285715,Loyal Shopper,5
23288,9.0,Occasional Shopper,15
23289,23.6,Inactive User,20
23290,12.318181818181818,Regular Shopper,10
23291,15.4,Regular Shopper,10
23292,12.0,Regular Shopper,10
23293,12.117647058823529,Regular Shopper,10
23294,16.5,Loyal Shopper,5
23295,20.77777777777778,Loyal Shopper,5
23296,8.777777777777779,Occasional Shopper,15
23297,4.010989010989011,Occasional Shopper,15
23298,10.5,Regular Shopper,10
23299,23.0,Loyal Shopper,5
23300,22.714285714285715,Loyal Shopper,5
23301,7.891304347826087,Occasional Shopper,15
23302,20.22222222222222,Loyal Shopper,5
23303,13.947368421052632,Regular Shopper,10
23304,14.333333333333334,Regular Shopper,10
23305,10.342857142857143,Regular Shopper,10
23306,14.545454545454545,Regular Shopper,10
23307,13.176470588235293,Regular Shopper,10
23308,14.95,Regular Shopper,10
23309,16.625,Loyal Shopper,5
23310,18.5,Loyal Shopper,5
23311,12.0,Regular Shopper,10
23312,9.857142857142858,Occasional Shopper,15
23313,8.62962962962963,Occasional Shopper,15
23314,19.666666666666668,Loyal Shopper,5
23315,15.2,Regular Shopper,10
23316,8.5,Occasional Shopper,15
23317,24.25,Inactive User,20
23318,18.833333333333332,Loyal Shopper,5
23319,9.421052631578947,Occasional Shopper,15
23320,21.25,Loyal Shopper,5
23321,15.75,Regular Shopper,10
23322,15.2,Regular Shopper,10
23323,15.4,Regular Shopper,10
23324,7.086956521739131,Occasional Shopper,15
23325,21.0,Loyal Shopper,5
23326,13.5,Regular Shopper,10
23327,7.923076923076923,Occasional Shopper,15
23328,21.0,Loyal Shopper,5
23329,22.444444444444443,Loyal Shopper,5
23330,18.375,Loyal Shopper,5
23331,22.6,Loyal Shopper,5
23332,15.928571428571429,Regular Shopper,10
23333,10.181818181818182,Occasional Shopper,15
23334,15.75,Regular Shopper,10
23335,30.0,Inactive User,20
23336,14.0,Regular Shopper,10
23337,14.166666666666666,Regular Shopper,10
23338,30.0,Inactive User,20
23339,20.5,Loyal Shopper,5
23340,9.064516129032258,Occasional Shopper,15
23341,10.371428571428572,Regular Shopper,10
23342,15.625,Regular Shopper,10
23343,17.285714285714285,Loyal Shopper,5
23344,10.458333333333334,Regular Shopper,10
23345,10.227272727272727,Occasional Shopper,15
23346,8.416666666666666,Occasional Shopper,15
23347,11.166666666666666,Regular Shopper,10
23348,15.0,Regular Shopper,10
23349,21.666666666666668,Loyal Shopper,5
23350,16.8,Loyal Shopper,5
23351,23.166666666666668,Inactive User,20
23352,24.666666666666668,Inactive User,20
23353,10.379310344827585,Regular Shopper,10
23354,4.666666666666667,Occasional Shopper,15
23355,26.625,Inactive User,20
23356,24.625,Inactive User,20
23357,17.142857142857142,Loyal Shopper,5
23358,15.0,Regular Shopper,10
23359,17.181818181818183,Loyal Shopper,5
23360,18.444444444444443,Loyal Shopper,5
23361,12.88888888888889,Regular Shopper,10
23362,10.533333333333333,Regular Shopper,10
23363,11.142857142857142,Regular Shopper,10
23364,24.4,Inactive User,20
23365,14.894736842105264,Regular Shopper,10
23366,16.785714285714285,Loyal Shopper,5
23367,10.444444444444445,Regular Shopper,10
23368,10.947368421052632,Regular Shopper,10
23369,11.904761904761905,Regular Shopper,10
23370,5.553846153846154,Occasional Shopper,15
23371,6.315789473684211,Occasional Shopper,15
23372,9.75,Occasional Shopper,15
23373,17.071428571428573,Loyal Shopper,5
23374,14.9,Regular Shopper,10
23375,9.75,Occasional Shopper,15
23376,8.317073170731707,Occasional Shopper,15
23377,17.0,Loyal Shopper,5
23378,7.680851063829787,Occasional Shopper,15
23379,21.1,Loyal Shopper,5
23380,25.333333333333332,Inactive User,20
23381,11.777777777777779,Regular Shopper,10
23382,29.8,Inactive User,20
23383,9.148148148148149,Occasional Shopper,15
23384,8.594594594594595,Occasional Shopper,15
23385,17.833333333333332,Loyal Shopper,5
23386,8.75,Occasional Shopper,15
23387,9.025,Occasional Shopper,15
23388,12.928571428571429,Regular Shopper,10
23389,7.137254901960785,Occasional Shopper,15
23390,14.166666666666666,Regular Shopper,10
23391,8.935483870967742,Occasional Shopper,15
23392,17.22222222222222,Loyal Shopper,5
23393,20.416666666666668,Loyal Shopper,5
23394,18.333333333333332,Loyal Shopper,5
23395,5.473684210526316,Occasional Shopper,15
23396,5.222222222222222,Occasional Shopper,15
23397,8.678571428571429,Occasional Shopper,15
23398,11.0,Regular Shopper,10
23399,18.857142857142858,Loyal Shopper,5
23400,14.80952380952381,Regular Shopper,10
23401,9.92,Occasional Shopper,15
23402,9.647058823529411,Occasional Shopper,15
23403,12.0,Regular Shopper,10
23404,23.8,Inactive User,20
23405,3.393939393939394,Occasional Shopper,15
23406,9.588235294117647,Occasional Shopper,15
