user_id_x,order_id,final_discount
20165,252990,15
20167,1464768,15
20170,44303,15
20171,1652007,20
20172,931499,15
20174,2088690,20
20176,1261131,15
20177,1724098,15
20178,413031,15
20179,361776,15
20181,1160568,15
20182,1936192,15
20183,1343250,15
20184,3044591,20
20185,2952706,15
20186,931420,15
20187,825440,15
20189,2442973,15
20190,294015,15
20191,1087071,20
20193,1861966,15
20196,1159180,15
20197,2984652,15
20199,732008,15
20201,3137441,15
20203,1443747,15
20204,698525,15
20206,999350,15
20208,2989939,15
20209,853213,20
20211,1162117,15
20214,1263358,15
20215,833225,15
20216,3328489,15
20218,1860510,20
20219,2716149,15
20220,3329849,15
20222,199919,15
20223,1042338,15
20225,733286,15
20226,986952,20
20228,1673827,15
20231,447137,15
20232,3409101,15
20234,214516,15
20235,3406329,15
20237,2163829,15
20238,2278425,15
20241,237339,15
20242,1499999,15
20243,1203116,15
20245,2833205,15
20246,3249186,15
20247,1209384,15
20248,3061870,15
20249,822454,15
20250,3190579,15
20252,2921337,15
20253,3270657,15
20254,3220510,15
20256,3313006,20
20259,2611842,20
20260,1260292,15
20261,1755871,15
20262,399123,15
20263,2132164,15
20264,182197,15
20266,2734316,15
20267,1372281,15
20268,632406,15
20270,902558,20
20271,968025,15
20274,3333339,15
20275,3128943,15
20276,1878238,15
20278,656866,20
20279,87663,15
20280,1921898,15
20282,2394111,15
20283,1512398,15
20285,3002255,15
20290,929143,15
20292,271535,15
20293,1350467,20
20295,17047,20
20296,922730,15
20297,1737038,15
20298,377238,15
20299,352330,15
20302,3365651,15
20305,3280420,15
20306,407734,15
20307,2246386,15
20308,680976,15
20309,320660,20
20311,533237,15
20314,541904,15
20315,473017,15
20318,714708,15
20320,391215,15
20321,675327,15
20322,611975,15
20325,695148,15
20327,362215,15
20328,2454408,15
20330,2672095,15
20331,3378949,15
20333,2746256,15
20334,145868,15
20335,96703,15
20336,1381142,15
20338,729358,15
20339,1397270,20
20340,481251,15
20341,2158528,15
20343,1483814,15
20344,695617,15
20345,3393221,15
20347,2785431,15
20348,3028691,20
20349,1616539,15
20350,93997,15
20351,2791464,15
20353,22126,15
20355,381753,15
20356,3262680,15
20358,3409399,15
20360,3387861,15
20361,1455073,15
20363,3214517,15
20366,733103,15
20367,949147,15
20368,1842218,15
20371,346974,15
20372,2729442,15
20374,986880,15
20376,2470760,15
20378,1552329,15
20382,2443110,15
20383,1045977,20
20387,1748518,20
20388,408597,15
20389,313150,15
20392,991078,15
20393,2290753,15
20395,906379,20
20397,1795077,15
20398,1801387,15
20401,761503,15
20403,2491772,20
20406,2241680,15
20407,1019171,15
20409,1492300,15
20411,3316633,15
20412,162089,20
20415,1867337,20
20419,3062316,20
20423,95277,15
20424,3229211,15
20425,1301456,15
20426,245654,15
20427,1420197,15
20429,502445,20
20430,154275,15
20432,1148112,15
20433,2985,15
20434,3222819,15
20435,2832013,15
20436,2963639,15
20437,2991657,15
20439,381070,15
20440,2677727,20
20441,1972775,15
20443,1173129,15
20444,3319147,20
20446,258442,15
20447,3355305,15
20448,3415284,15
20449,1521738,15
20450,1226095,15
20451,2780575,15
20452,1586427,15
20456,1069702,15
20457,2627368,15
20458,2315975,20
20459,2822300,15
20460,1887661,15
20463,2317657,15
20464,1585568,15
20466,1058343,15
20468,256748,15
20471,3301319,15
20472,130932,15
20476,3029115,15
20479,3179560,15
20480,3412873,15
20482,2544985,20
20485,2741228,20
20486,1166169,15
20487,301123,15
20488,349812,15
20489,2777686,15
20493,49869,20
20495,2564951,15
20496,2204162,15
20498,2334096,15
20499,61086,15
20501,2471655,15
20502,1629210,15
20503,2526810,15
20504,3411134,15
20508,540357,15
20509,1823099,15
20511,303169,15
20512,1612922,20
20513,2652079,15
20514,1915710,15
20516,1682987,15
20517,2041796,15
20518,1138592,15
20519,2820667,15
20521,315977,15
20522,98600,15
20524,2039566,15
20525,502372,15
20526,2784984,15
20527,2509833,15
20528,3395861,15
20529,2340794,15
20532,1253089,15
20533,1809590,15
20534,1342419,15
20536,245108,20
20537,667440,15
20538,1493297,15
20540,225471,15
20541,858912,15
20543,366421,15
20544,673289,15
20545,2484160,15
20546,689708,15
20547,2397451,15
20548,65579,15
20549,1135934,15
20550,2826025,15
20552,2191722,15
20553,780409,15
20554,1524606,15
20555,1385615,15
20556,3218589,15
20557,2954610,15
20559,475158,15
20560,1016563,15
20561,2290824,15
20562,137715,15
20563,2706641,15
20565,1419294,15
20567,1768828,15
20568,3207045,15
20569,687976,15
20571,976222,20
20572,930901,15
20574,3224303,15
20576,1680740,15
20579,2238001,15
20581,722266,15
20585,67853,15
20586,2225337,15
20587,315112,15
20589,831586,15
20590,3418596,15
20591,94483,20
20592,2107129,15
20596,2873760,20
20597,996432,15
20600,567235,20
20602,267446,20
20604,1832341,15
20607,1690099,15
20609,757655,20
20616,3156073,15
20617,106294,15
20619,2652310,15
20621,1637502,15
20625,96809,15
20627,3414087,20
20628,1616281,15
20629,560226,15
20630,3036182,20
20631,1725750,15
20632,1723882,15
20633,1951091,15
20634,748630,15
20636,3177249,15
20637,316324,15
20638,3023170,15
20639,3361856,15
20640,2965767,20
20642,2373682,20
20644,1685814,15
20645,2231689,15
20647,229064,15
20649,951778,15
20650,1822942,15
20651,3401609,15
20652,802552,15
20654,1625244,15
20655,2368312,15
20656,1427632,20
20657,931566,15
20658,2945282,20
20659,1340341,15
20661,2928528,15
20665,3250849,15
20669,2998701,20
20672,1015619,15
20673,1280141,15
20674,2029810,15
20675,2430239,20
20676,1556115,15
20677,2944412,20
20678,2297481,15
20681,2720654,15
20682,534471,15
20683,1152184,15
20684,2006143,15
20685,1789627,15
20686,839954,15
20687,1870667,15
20688,2298897,15
20690,2633845,15
20692,1917795,15
20693,3122240,15
20694,2788443,15
20695,36859,15
20697,181959,15
20698,3232631,15
20700,242876,15
20702,2128296,15
20703,1957654,15
20704,1130483,15
20705,2961620,20
20706,964278,15
20707,162647,15
20709,505035,15
20710,3339305,15
20711,935456,15
20712,2413415,15
20714,139248,15
20716,619269,15
20717,1429786,15
20719,2547209,15
20720,472168,15
20721,1977049,15
20722,2254796,15
20724,221116,15
20725,2884412,15
20726,2432882,15
20727,717071,15
20729,1001510,15
20732,1937154,15
20734,987159,15
20735,2401643,15
20738,2540972,15
20739,1488020,20
20740,37168,15
20742,2924664,20
20743,1315403,15
20744,2494990,15
20745,2296104,15
20747,504255,20
20748,2210974,15
20752,3236387,20
20753,3303271,15
20755,10754,15
20756,1893242,15
20757,3241842,20
20758,2191502,15
20759,2394282,15
20760,3204765,15
20761,98279,15
20762,314677,15
20763,1441352,15
20765,1639890,15
20766,1031353,20
20767,1034431,15
20769,1478834,15
20770,1829468,15
20772,2080297,15
20773,1588309,20
20775,2364079,15
20776,2256202,15
20777,2141631,15
20778,1095579,15
20779,908780,20
20780,459309,15
20782,487587,15
20784,672798,15
20785,3284690,15
20787,3312930,15
20788,174755,15
20789,1062113,15
20790,3370909,15
20792,1555979,15
20795,1812436,15
20796,3232143,15
20797,1503073,15
20800,243013,15
20801,3299159,20
20802,1299470,15
20806,2720762,15
20807,2696602,20
20809,1771955,15
20810,2466775,15
20812,6821,15
20817,2497134,15
20818,2966816,15
20821,357146,15
20822,2868433,15
20823,2942480,15
20825,933120,20
20826,740957,15
20827,912744,15
20828,2949822,15
20832,1578402,20
20833,2514278,20
20834,1206328,15
20838,255255,15
20839,1146475,15
20840,2748500,15
20841,2932738,15
20842,982914,15
20843,139320,20
20844,533177,15
20845,1242399,15
20847,3263228,15
20848,1601033,15
20849,2334808,15
20850,1460237,15
20851,3164821,20
20853,993964,15
20854,1437990,15
20855,3178976,15
20858,255634,15
20859,414849,15
20861,3069182,15
20862,2969301,15
20863,2506634,15
20864,837542,15
20866,1569228,15
20867,1307667,15
20868,2834587,15
20869,2673744,15
20870,1385116,15
20871,2823202,15
20872,1711918,15
20873,2942419,15
20874,2647398,15
20878,1351798,15
20879,2716015,15
20881,1515987,15
20882,3221793,15
20883,1738513,20
20884,3146000,15
20886,3254702,15
20888,1645087,15
20889,334162,15
20891,1939833,15
20893,911901,15
20894,76584,20
20895,2505218,15
20897,1412818,20
20901,1107455,15
20902,1404197,15
20903,2874152,15
20904,2484491,15
20907,187518,15
20908,1953023,15
20910,2716032,15
20912,2257554,15
20914,1995749,15
20915,1762328,15
20916,136887,15
20918,1793343,15
20920,1543789,15
20922,3062683,20
20923,349507,15
20924,2738787,15
20925,549317,15
20929,391413,20
20930,2107604,15
20932,3405927,15
20934,529851,20
20936,2118316,15
20937,783927,15
20939,1064918,15
20940,2711236,15
20941,40183,15
20943,2783760,20
20945,1466316,15
20946,2387600,15
20947,213571,15
20948,876400,15
20949,3420895,15
20952,2275865,15
20953,1633552,15
20954,33408,15
20955,2240542,20
20957,3107668,20
20960,2851449,15
20962,1870530,15
20963,857422,15
20964,2716791,15
20965,649816,15
20969,63808,20
20970,1259540,15
20972,1497808,15
20973,1826204,15
20975,2129121,15
20977,407285,15
20978,930134,15
20979,2380128,15
20980,1602403,20
20982,2753529,15
20985,1125001,15
20986,12562,15
20987,1019661,15
20990,970848,15
20991,2859605,20
20995,1959936,20
20996,1899799,15
20997,971839,15
20998,281975,15
20999,3255998,15
21000,2679688,15
21004,3339266,15
21005,290270,15
21007,2295260,15
21008,147917,15
21009,1234397,15
21010,889655,15
21013,2428214,15
21015,1286549,15
21016,1354537,15
21017,1586247,15
21018,145026,15
21020,738466,15
21022,1883037,15
21023,102963,20
21024,2419702,15
21025,505011,15
21026,1560205,15
21027,1542944,20
21028,833866,15
21029,1930264,15
21030,864292,20
21031,1333457,15
21034,2523462,15
21035,485702,15
21036,1511401,15
21038,3271509,15
21040,298758,15
21045,2845198,15
21047,79342,15
21048,1738155,15
21049,338279,15
21051,2690264,20
21053,345339,15
21054,253400,15
21055,1131445,20
21056,998325,15
21057,70684,15
21059,418455,15
21060,2766628,15
21065,1375428,15
21069,2172760,15
21070,577411,15
21071,1567613,15
21073,321004,15
21074,1312074,15
21075,723421,15
21076,291968,15
21078,1275078,15
21080,1484991,15
21081,2448840,15
21082,195819,15
21083,3305456,15
21085,3276786,15
21086,2348624,15
21087,1561535,15
21089,1861425,20
21091,2024108,15
21092,3246698,15
21093,2983994,15
21094,3239691,15
21097,1862520,15
21098,2249386,15
21099,3065684,20
21100,674270,15
21102,2218573,15
21105,356039,15
21106,2004755,15
21107,2869902,15
21108,437485,15
21110,855564,15
21111,1061938,15
21113,1266084,15
21114,1232288,15
21115,3380409,15
21120,1590752,15
21122,1796699,15
21125,717776,15
21127,3262754,15
21128,244005,15
21129,2958274,15
21130,705338,20
21131,2627596,15
21134,596540,15
21136,2161883,20
21138,1296738,15
21139,539373,15
21140,3322765,15
21142,852105,15
21143,1627388,15
21146,2946838,15
21148,2780321,15
21149,3113511,15
21151,441130,15
21152,161008,15
21153,1996826,20
21154,2962967,15
21155,439347,15
21156,3142872,15
21157,1851791,15
21158,729504,15
21159,2277631,15
21160,612868,15
21161,483155,15
21162,1564146,20
21164,1560456,15
21165,3401583,15
21166,52595,15
21168,2788908,15
21170,1281684,15
21171,506765,15
21175,868036,15
21176,425036,15
21178,758317,15
21179,2674349,20
21180,2133297,20
21182,131783,15
21183,3140943,15
21184,2860432,15
21185,1243629,15
21186,357839,15
21187,272605,15
21190,1310099,15
21191,995297,15
21194,1602977,15
21195,645585,15
21197,3104906,15
21199,626358,15
21200,2796648,15
21201,1790109,20
21202,996294,15
21203,2722384,15
21204,71145,15
21205,426219,15
21206,823760,20
21207,2473935,15
21208,2942818,15
21211,3112165,20
21213,450990,15
21214,818576,15
21215,2443220,15
21217,1882710,15
21218,25806,15
21219,935287,15
21220,3347421,15
21224,1907973,15
21225,251556,15
21226,1667854,20
21227,1255233,20
21228,453479,15
21229,26444,15
21230,2426433,15
21231,1559746,15
21232,536223,15
21233,2979201,15
21236,1898484,15
21238,3329806,15
21240,1010832,15
21242,3025386,15
21245,378327,15
21247,1028242,15
21248,2213409,20
21250,834808,15
21251,3184388,15
21254,2101520,15
21256,199658,15
21258,1524694,15
21259,2831864,20
21262,2705434,20
21265,4984,15
21267,3151343,15
21268,1719416,15
21269,2089992,15
21271,3359483,15
21272,2191,15
21273,1300846,20
21276,2891877,15
21278,2800380,15
21279,303791,15
21280,852677,15
21281,836735,15
21282,1045759,15
21283,1738384,15
21285,1641625,15
21287,3398868,15
21288,2825078,15
21289,1797953,15
21290,2186251,15
21291,1131119,15
21292,43466,15
21293,22729,15
21294,2569122,15
21295,1710992,15
21296,1251892,15
21297,180638,15
21300,2181032,15
21302,468144,15
21305,2714641,15
21306,1795208,15
21307,3035113,15
21308,3402029,15
21309,799354,15
21310,328748,15
21311,3210109,15
21313,3123342,15
21314,3165654,20
21315,1415934,20
21318,287536,15
21320,3125502,15
21321,2776754,15
21322,672041,15
21325,776147,20
21328,1825307,15
21329,3375115,15
21331,1024397,20
21335,2129128,15
21336,1740785,15
21337,1775252,15
21340,1186908,15
21341,461058,15
21344,2281832,15
21345,1727631,15
21347,43762,20
21348,983985,15
21350,1403533,15
21353,3240072,15
21355,2584795,15
21356,734044,15
21358,2127273,20
21359,2595476,15
21362,3077487,15
21363,773728,15
21364,272738,15
21365,2500732,15
21367,2415387,15
21369,2503458,15
21370,3380685,15
21373,636819,20
21376,2250235,20
21377,2810303,15
21380,1241426,15
21381,2645768,15
21384,818333,20
21385,723820,15
21386,3299994,15
21389,2236395,20
21393,1647730,15
21395,2628526,15
21398,574676,15
21399,763719,20
21400,3156601,15
21402,259850,20
21403,869648,15
21404,1098754,15
21405,70715,15
21407,650176,15
21408,2212437,15
21409,1158619,15
21411,91861,15
21412,1634303,15
21413,242006,15
21415,3370369,15
21416,2888154,15
21417,2853026,15
21418,1211187,15
21419,1705064,15
21421,73126,15
21423,3280498,20
21424,1506200,15
21425,51384,15
21428,1036391,15
21429,2385725,15
21432,1013881,20
21434,2403301,15
21435,3355806,15
21436,1303753,15
21438,2012570,15
21439,2464286,15
21440,2314653,15
21441,2652579,15
21442,2550326,15
21445,2879587,15
21446,2656551,15
21447,3000771,15
21448,3265986,15
21450,2824343,15
21451,1117104,20
21452,2441522,15
21454,2320711,15
21455,3374724,15
21456,535891,15
21460,3239998,15
21461,522954,15
21465,1416782,15
21467,377115,15
21470,2848156,15
21471,2841127,20
21472,1522405,15
21473,2786521,15
21475,3270880,20
21476,2118123,15
21479,2934054,20
21486,3031513,15
21487,2093422,15
21489,2522525,15
21490,2763286,15
21491,1399252,20
21492,347286,15
21493,1083438,15
21494,1329940,20
21495,1204309,15
21497,2229834,15
21498,3305085,15
21499,2711886,15
21502,1779609,15
21503,1204150,15
21504,23200,15
21505,1757193,15
21507,1664973,15
21510,3004750,15
21511,776864,15
21512,1584542,15
21513,2388520,15
21515,3527,20
21516,75013,15
21517,1207287,15
21520,495574,15
21522,2078614,15
21523,581573,15
21524,677804,15
21525,2294595,15
21526,655204,15
21530,516030,15
21531,2210052,15
21532,2647129,15
21533,285520,15
21538,2256622,15
21539,1495277,20
21540,1363639,15
21541,1005293,15
21542,2132876,15
21543,2020327,20
21546,2826174,15
21547,1243217,20
21548,202344,20
21550,437845,15
21551,1315765,15
21552,513939,15
21553,3293618,15
21555,17713,15
21560,2696981,15
21561,1829349,20
21562,2524807,15
21563,2908158,15
21564,2715711,20
21569,810863,20
21570,968469,15
21571,1040997,15
21573,3271790,15
21576,3062348,15
21578,2041979,15
21580,3094380,20
21582,1265746,15
21583,978707,15
21584,2973264,15
21588,945913,15
21589,3160484,15
21590,1077717,15
21591,2424134,15
21592,1902992,15
21593,3094761,20
21594,1893770,15
21595,2807545,15
21596,2279861,15
21597,3390384,20
21599,2046179,15
21601,3053208,15
21603,2022416,15
21604,712000,15
21605,859994,15
21606,1697243,15
21607,2100421,15
21608,2626927,15
21609,1972303,15
21610,2695689,20
21611,2717120,20
21614,748842,15
21615,1400891,15
21616,849212,20
21617,720673,20
21618,953101,15
21619,576249,15
21622,2473283,15
21623,2764441,15
21624,1982855,20
21626,2297837,15
21627,2062545,15
21629,2237136,15
21630,57725,15
21632,2297249,15
21633,1539820,15
21634,513770,15
21635,1072634,15
21636,2587968,15
21637,1174608,15
21639,26681,15
21640,1882852,15
21641,3083424,15
21642,1118685,15
21643,1958379,15
21649,964792,15
21651,534285,15
21652,2497499,15
21654,586617,15
21655,1175831,20
21656,1510929,15
21660,1092170,15
21661,1894143,15
21662,3127612,15
21663,2103197,15
21664,1250765,15
21665,834126,15
21667,630559,15
21668,837726,15
21671,64529,15
21672,2355465,20
21674,3230905,15
21675,3298107,15
21676,1094117,15
21677,982927,15
21678,681414,15
21679,2454057,15
21680,2803466,20
21681,2654702,15
21682,851026,20
21683,2467682,15
21685,2868989,15
21688,3166414,15
21689,3221271,15
21690,1577316,15
21691,1041641,15
21692,2997017,15
21693,2065224,15
21694,2396576,20
21696,2280098,15
21698,2819447,15
21699,2471513,20
21700,3031923,15
21702,1740279,15
21703,1411071,15
21705,916315,15
21706,876752,15
21709,153593,15
21710,1504390,15
21711,1282163,20
21714,3201652,15
21715,2879615,15
21719,1995700,15
21720,2607449,15
21721,4011,15
21722,361488,15
21724,115756,15
21727,308888,15
21728,2429837,15
21729,442872,15
21730,1458640,15
21731,158305,15
21732,3012485,15
21736,2083872,15
21737,2877238,15
21739,1132684,15
21740,854719,15
21741,3159065,15
21743,2578530,15
21744,1254937,15
21747,823078,20
21748,1868105,20
21750,2095776,15
21751,831493,15
21752,3035663,20
21753,3040277,20
21754,3397384,15
21756,3381527,20
21757,680325,15
21758,1390955,15
21760,1525886,15
21761,1952113,15
21763,2296214,15
21765,2654227,15
21767,3412806,15
21768,2954976,15
21769,2532338,20
21772,565603,15
21773,53025,15
21774,853345,15
21775,311454,20
21776,3254958,15
21777,485749,15
21778,3021553,15
21779,2892144,15
21781,116186,15
21782,1692346,20
21783,2958632,15
21784,2490969,15
21785,39355,15
21786,698448,15
21787,2080756,15
21788,3111029,15
21789,3051525,20
21790,2542518,15
21791,88458,15
21792,3366801,15
21794,2696709,15
21795,2957667,15
21796,2627200,15
21797,847048,15
21798,1409188,15
21799,1222964,20
21801,3191327,15
21802,3210259,15
21805,3339681,15
21807,2310480,15
21809,1323388,15
21810,3343177,15
21814,2623024,15
21815,867435,15
21817,151844,15
21820,1322646,15
21822,2431895,15
21823,2066064,20
21824,2321017,15
21826,2360017,15
21829,2056068,15
21830,611767,15
21831,3258895,15
21834,1907507,15
21836,2052861,15
21837,3310377,15
21838,236809,15
21839,3140783,20
21840,1219152,20
21841,794090,15
21843,304703,15
21844,123504,15
21845,1695991,15
21846,1618672,15
21848,1845006,15
21849,1624181,15
21850,237811,15
21851,93884,15
21853,1363540,15
21855,1520825,20
21856,1527341,15
21857,1079829,20
21861,299786,15
21862,372683,15
21863,1666059,15
21867,219355,15
21871,2908499,15
21872,1917873,15
21873,3268492,15
21874,1760822,15
21875,700264,20
21877,812169,15
21878,379156,20
21882,3071145,15
21885,433341,15
21886,1121667,15
21887,1385975,15
21888,2896621,15
21890,3137185,15
21893,3317697,15
21894,1751261,15
21897,2331643,15
21898,1519721,15
21900,44669,15
21902,2375498,15
21903,39727,15
21906,189514,15
21909,2121048,15
21910,3044039,15
21911,3192993,15
21913,433214,20
21915,2613542,15
21919,427405,20
21920,1369237,15
21921,2010175,15
21922,2178712,15
21923,2540979,15
21926,1405512,15
21928,833286,15
21930,3150842,15
21931,210282,20
21932,1711492,15
21933,1359157,15
21934,124837,15
21935,1254401,15
21938,700452,15
21939,2433029,15
21942,1739914,15
21943,1882374,15
21944,2685399,15
21946,1196539,15
21947,775083,15
21948,2616759,15
21949,2153804,15
21950,1699247,15
21951,3222332,15
21954,864153,15
21956,2211993,15
21957,1128233,15
21958,199520,15
21961,2391811,20
21962,3078940,20
21963,1537848,15
21965,2503356,20
21966,941056,15
21967,1600216,20
21968,199339,15
21970,3142530,15
21971,1640422,15
21972,759993,15
21974,2168378,20
21975,765521,15
21976,831710,15
21977,1987969,15
21979,2836490,15
21981,1022232,15
21983,1644724,15
21984,1378930,15
21986,2095247,15
21987,2593458,20
21990,2247226,15
21991,337298,15
21992,3321426,15
21993,218591,15
21995,1664654,15
21997,1147913,15
21998,1351023,15
21999,871561,15
22003,1138899,15
22006,947074,20
22008,41394,15
22010,1072756,20
22011,314272,15
22012,2784738,15
22013,419133,15
22014,72079,15
22015,1121041,15
22016,1667483,15
22017,2262305,15
22018,2143699,15
22019,1899100,15
22020,2139203,20
22021,3057860,15
22022,2907146,15
22024,1731057,15
22025,303476,15
22026,1345391,15
22028,138913,15
22031,512713,15
22032,908461,15
22033,2675925,20
22034,952938,15
22035,2685499,15
22036,695362,15
22037,464226,20
22039,914357,20
22041,1959232,15
22043,2438079,15
22044,358940,15
22045,1231730,15
22048,1767476,15
22050,2923299,20
22051,934625,15
22052,1488347,15
22055,1980214,15
22057,713072,15
22058,3412041,15
22059,2073063,15
22060,2085019,15
22061,1897965,15
22064,758490,15
22067,298342,15
22069,2303586,15
22070,312231,15
22072,2192675,15
22075,3326481,15
22077,114522,15
22078,1748774,15
22079,2981425,15
22080,1971290,20
22081,2476457,20
22083,1143624,15
22084,1903143,15
22085,864802,20
22087,2635509,15
22090,1247027,15
22091,1591696,15
22093,2514952,15
22094,2759779,15
22096,3108021,15
22098,1934396,15
22099,1031256,15
22100,3120357,15
22102,2650974,15
22104,1819309,15
22106,2202723,15
22108,645152,15
22109,3089628,15
22110,2919496,15
22112,1820846,20
22115,2575364,15
22118,2436307,15
22119,1177908,15
22120,1907659,15
22121,2583122,15
22122,3330852,15
22123,1185440,15
22124,225190,15
22125,21796,15
22126,931604,15
22128,3077039,15
22131,2737380,15
22132,2610754,15
22133,2516038,15
22135,1396984,15
22137,1476385,20
22138,1483760,15
22140,703283,15
22141,163221,15
22143,1539398,15
22144,2268510,15
22146,257986,20
22147,3273095,15
22148,581648,20
22149,2349840,15
22151,2458609,15
22153,3341807,15
22155,977544,15
22156,2025636,15
22158,2978135,15
22159,2133334,20
22161,1043219,15
22162,2119198,15
22163,2122655,15
22164,1234141,15
22165,1593071,15
22166,2304290,15
22168,2946032,15
22170,2063463,20
22171,1138648,15
22174,1986485,15
22175,2558621,15
22176,2063943,15
22178,3016431,15
22180,1361987,15
22181,1950399,15
22182,2563763,15
22183,2993558,15
22185,131999,15
22186,1871397,20
22188,197785,20
22189,439093,15
22190,2349855,15
22191,2082554,15
22192,1289766,15
22193,2525293,15
22196,2787834,15
22197,2562104,15
22198,2274100,15
22199,1297893,15
22200,1893949,15
22201,2820,15
22203,1022693,15
22204,1763689,15
22205,2598017,15
22206,130115,15
22207,3126175,15
22208,1563925,15
22210,1274712,15
22212,3376913,15
22213,1547832,20
22215,211139,15
22218,2717572,15
22219,2825361,15
22221,712800,15
22222,583590,15
22223,2444050,15
22224,725051,15
22225,2050298,15
22226,273913,15
22227,2114705,15
22232,1657806,20
22233,2097679,15
22234,1034875,15
22236,1678265,15
22237,2076683,15
22239,3259115,15
22240,2522971,15
22241,3236660,15
22242,780340,15
22243,749390,15
22244,2916946,15
22245,322453,15
22246,1075175,15
22247,1031439,15
22248,2076442,15
22249,3065579,15
22254,2426239,15
22255,314135,15
22258,637489,15
22261,1226571,20
22262,37344,15
22264,2816283,15
22265,989744,15
22266,2186114,15
22267,461534,15
22269,2049867,15
22273,3329084,15
22274,1814462,15
22276,427287,15
22277,580492,15
22278,823772,15
22279,3208561,15
22280,221481,15
22281,792324,20
22282,1139736,15
22283,617821,15
22285,567755,15
22286,2644785,20
22287,1710335,15
22288,2808107,15
22289,697076,15
22291,371948,15
22292,167097,15
22294,1749032,20
22295,2260956,15
22296,2594440,15
22298,2779598,15
22299,1688673,15
22300,2751379,15
22301,295532,15
22303,2410224,15
22304,2051669,15
22306,2304197,15
22307,455114,15
22309,3217924,15
22311,3042031,15
22312,2584274,15
22313,2933258,15
22314,2522762,15
22316,2806947,15
22317,199311,15
22318,1624802,15
22321,1902028,15
22322,965779,15
22323,291481,15
22325,573987,15
22326,989828,15
22328,2527067,15
22329,3006095,15
22330,2346966,15
22332,1877273,15
22333,2709137,15
22334,2602479,15
22335,3058983,15
22336,214933,15
22337,1329052,15
22339,1540872,15
22340,302129,15
22343,674547,15
22346,2560676,15
22350,184838,20
22351,1890571,15
22352,72519,15
22353,330926,15
22354,1204113,20
22355,1131376,15
22359,857552,15
22360,192420,15
22361,1637190,15
22362,3081118,15
22365,2623805,15
22367,3076243,15
22369,275022,20
22371,2662026,15
22372,1854843,15
22373,1874243,15
22374,1943051,15
22375,674839,20
22376,1159239,15
22377,2000183,15
22380,857995,15
22382,259057,20
22389,541802,20
22390,2681281,15
22392,1911267,15
22393,3249377,15
22395,2593282,15
22396,2243546,15
22397,1328544,15
22398,1413735,15
22402,3016343,20
22403,1218185,15
22405,3419846,15
22409,2723057,15
22412,2237138,15
22415,1233087,15
22417,2860115,15
22418,503944,15
22420,229282,15
22421,3155548,15
22422,983260,15
22423,1979922,15
22424,125339,20
22425,915485,15
22427,2956334,15
22428,256099,15
22429,3414205,20
22431,2897167,15
22433,2876800,15
22434,372525,15
22435,2848964,15
22436,2289155,15
22437,3059601,15
22438,2213705,15
22439,3105984,20
22440,1539756,20
22441,1891167,15
22442,3319218,15
22443,2111134,15
22444,280467,15
22445,1507723,15
22448,2201344,20
22449,288316,15
22452,1754369,15
22453,3153312,15
22454,2242594,15
22458,2144877,15
22460,1228510,15
22461,584443,15
22462,2557826,15
22463,2567734,15
22464,1101692,15
22465,1986228,15
22467,45399,15
22468,2709276,15
22469,2916901,15
22470,3254845,15
22472,3017048,15
22473,2013275,15
22476,552007,15
22478,2622119,15
22479,1889679,20
22480,2433774,15
22481,3262103,15
22482,395345,15
22483,749797,15
22484,52659,15
22485,1963851,15
22486,778955,15
22488,1261052,15
22489,3376264,15
22492,1782748,15
22493,1250135,15
22494,2934116,15
22495,1569887,15
22498,3263655,20
22499,1118727,15
22500,875560,15
22501,552944,15
22502,141461,20
22503,793137,15
22505,724232,15
22507,1160805,15
22508,490190,15
22509,190021,15
22511,478769,15
22512,2809540,15
22518,3042030,15
22519,3106064,15
22520,3248479,15
22522,1330911,15
22523,2509414,15
22524,2586867,15
22525,61409,15
22528,1354213,15
22530,3139607,15
22531,1700356,15
22532,1168952,15
22534,2407826,20
22535,2053315,15
22538,1011600,20
22542,2848257,15
22543,1671389,20
22544,1740339,15
22546,1474904,15
22547,2169609,15
22548,2609090,15
22549,1717946,15
22551,3065655,15
22553,387024,15
22554,261371,15
22555,1988220,20
22556,3063440,15
22558,655908,15
22559,2382871,20
22560,1857615,15
22561,321213,15
22562,1152817,15
22563,948900,15
22564,826019,15
22565,3292235,15
22566,2419866,15
22569,2727832,15
22570,3110510,15
22571,1448515,15
22573,1454212,15
22574,2739550,15
22575,1122105,15
22577,2400689,15
22579,3303765,15
22582,184657,15
22583,1548471,15
22584,1952198,20
22587,209927,15
22588,3204539,15
22590,2341952,15
22591,1463977,15
22592,2179495,15
22593,371975,15
22594,631324,15
22595,2698940,15
22598,2094389,15
22599,2583818,15
22600,340372,15
22601,2715094,15
22602,176464,15
22603,2979501,15
22605,365906,15
22606,180785,20
22607,2853888,15
22608,2814897,15
22609,3166131,15
22610,559939,15
22611,2211039,15
22612,3258326,15
22613,918535,15
22614,1269120,20
22618,3051172,15
22619,1893936,15
22620,2526506,15
22622,4006,15
22623,2737250,15
22626,1224216,15
22628,3375476,15
22630,3262971,15
22632,829605,15
22633,3032371,15
22635,1532692,15
22636,1356072,15
22640,2298945,15
22642,40244,15
22643,742006,15
22645,721565,15
22647,1448279,15
22648,2888562,15
22649,3056003,15
22650,2566800,15
22651,156085,15
22653,1582931,15
22654,2702975,20
22659,3024612,15
22660,3136166,15
